c_id,c_name,rate,c_rate,a_rate,status,c_status,a_status,in
740,Suriname,0.322727272727,0.798142717498,0.404347826087,0.916129032258,1.16240027749,0.78813559322,1
882,Samoa,0.259090909091,0.640762463343,0.404347826087,1.0,1.2688172043,0.78813559322,1
152,Chile,0.181818181818,0.449657869013,0.404347826087,0.888888888889,1.12783751493,0.78813559322,1
887,Yemen,0.145454545455,0.35972629521,0.404347826087,0.221453287197,0.280983740745,0.78813559322,1
558,Nicaragua,1.70909090909,4.22678396872,0.404347826087,1.0,1.2688172043,0.78813559322,1
156,China,0.604545454545,1.49511241447,0.404347826087,1.0,1.2688172043,0.78813559322,1
748,Swaziland,0.0,0.0,0.404347826087,0.0,0.0,0.78813559322,1
788,Tunisia,0.0,0.0,0.404347826087,0.0,0.0,0.78813559322,1
608,Philippines,0.672727272727,1.66373411535,0.404347826087,1.0,1.2688172043,0.78813559322,1
231,Ethiopia,1.80909090909,4.47409579668,0.404347826087,1.0,1.2688172043,0.78813559322,1
600,Paraguay,0.386363636364,0.955522971652,0.404347826087,0.871794871795,1.10614833195,0.78813559322,1
320,Guatemala,0.0272727272727,0.0674486803519,0.404347826087,0.0805369127517,0.102186620481,0.78813559322,1
324,Guinea,0.231818181818,0.573313782991,0.404347826087,0.439655172414,0.557842046719,0.78813559322,1
328,Guyana,0.581818181818,1.43890518084,0.404347826087,1.0,1.2688172043,0.78813559322,1
144,Sri Lanka,0.272727272727,0.674486803519,0.404347826087,0.392156862745,0.497575374236,0.78813559322,1
894,Zambia,0.0,0.0,0.404347826087,0.0,0.0,0.78813559322,1
204,Benin,0.836363636364,2.06842619746,0.404347826087,1.0,1.2688172043,0.78813559322,1
140,Central African Republic,0.440909090909,1.09042033236,0.404347826087,0.410147991543,0.52040282798,0.78813559322,1
148,Chad,1.10454545455,2.73167155425,0.404347826087,0.822335025381,1.0433928279,0.78813559322,1
76,Brazil,0.445454545455,1.10166177908,0.404347826087,1.0,1.2688172043,0.78813559322,1
72,Botswana,0.0,0.0,0.404347826087,0.0,0.0,0.78813559322,1
484,Mexico,0.0863636363636,0.213587487781,0.404347826087,0.550724637681,0.698768895122,0.78813559322,1
480,Mauritius,0.140909090909,0.348484848485,0.404347826087,0.765432098765,0.971193415638,0.78813559322,1
686,Senegal,0.354545454545,0.876832844575,0.404347826087,0.636734693878,0.807899934167,0.78813559322,1
356,India,0.390909090909,0.966764418377,0.404347826087,0.72268907563,0.91696033252,0.78813559322,1
478,Mauritania,0.368181818182,0.910557184751,0.404347826087,1.0,1.2688172043,0.78813559322,1
800,Uganda,0.0,0.0,0.404347826087,0.0,0.0,0.78813559322,1
682,Saudi Arabia,0.0,0.0,0.404347826087,0.0,0.0,0.78813559322,1
0,Qatar,0,0,0.404347826087,0,0,0.78813559322,1
0,Palau,0,0,0.404347826087,0,0,0.78813559322,1
0,Bhutan,0,0,0.404347826087,0,0,0.78813559322,1
0,Saint Lucia,0,0,0.404347826087,0,0,0.78813559322,1
0,French Polynesia,0,0,0.404347826087,0,0,0.78813559322,1
0,Saint Kitts and Nevis,0,0,0.404347826087,0,0,0.78813559322,1
0,Bahamas,0,0,0.404347826087,0,0,0.78813559322,1
0,Aruba,0,0,0.404347826087,0,0,0.78813559322,1
0,Somalia,0,0,0.404347826087,0,0,0.78813559322,1
0,Syria,0,0,0.404347826087,0,0,0.78813559322,1
0,Palestine,0,0,0.404347826087,0,0,0.78813559322,1
0,Nauru,0,0,0.404347826087,0,0,0.78813559322,1
